Date,^KS11,^GSPC,KRW=X,^TNX,^VIX,HG=F,EEM,CL=F,DX-Y.NYB,GC=F,JPYKRW=X,CHF=X,^VVIX
2019-03-25,2144.860107421875,2798.360107421875,1135.1400146484375,2.4200000762939453,16.329999923706055,2.8494999408721924,35.99932098388672,58.81999969482422,96.56999969482422,1321.9000244140625,10.310999870300293,0.9939900040626526,97.19999694824219
2019-03-26,2148.800048828125,2818.4599609375,1133.8499755859375,2.4140000343322754,14.680000305175781,2.8505001068115234,36.1093635559082,59.939998626708984,96.73999786376953,1314.300048828125,10.300000190734863,0.9923099875450134,89.8499984741211
2019-03-27,2145.6201171875,2805.3701171875,1133.9300537109375,2.374000072479248,15.149999618530273,2.8580000400543213,35.720001220703125,59.40999984741211,96.7699966430664,1309.9000244140625,10.255999565124512,0.9936000108718872,91.33999633789062
2019-03-28,2128.10009765625,2815.43994140625,1138.5,2.3889999389648438,14.430000305175781,2.868499994277954,35.957000732421875,59.29999923706055,97.19999694824219,1289.800048828125,10.298999786376953,0.994700014591217,87.94999694824219
2019-03-29,2140.669921875,2834.39990234375,1134.3199462890625,2.4140000343322754,13.710000038146973,2.936000108718872,36.32944107055664,60.13999938964844,97.27999877929688,1293.0,10.24899959564209,0.9948300123214722,85.81999969482422
2019-04-01,2168.280029296875,2867.18994140625,1136.699951171875,2.496999979019165,13.399999618530273,2.9205000400543213,36.93041229248047,61.59000015258789,97.25,1288.4000244140625,10.237000465393066,0.9950000047683716,84.93000030517578
2019-04-02,2177.179931640625,2867.239990234375,1132.6700439453125,2.4809999465942383,13.359999656677246,2.9040000438690186,36.811912536621094,62.58000183105469,97.36000061035156,1290.0,10.16100025177002,0.9991999864578247,83.27999877929688
2019-04-03,2203.27001953125,2873.39990234375,1136.3900146484375,2.5169999599456787,13.739999771118164,2.946500062942505,37.06584167480469,62.459999084472656,97.08999633789062,1289.9000244140625,10.208999633789062,0.9981600046157837,84.2300033569336
2019-04-04,2206.530029296875,2879.389892578125,1133.530029296875,2.51200008392334,13.579999923706055,2.9084999561309814,37.29438781738281,62.099998474121094,97.30999755859375,1289.0,10.173999786376953,0.9972900152206421,82.1500015258789
2019-04-05,2209.610107421875,2892.739990234375,1134.300048828125,2.500999927520752,12.819999694824219,2.8924999237060547,37.582183837890625,63.08000183105469,97.4000015258789,1290.4000244140625,10.15999984741211,0.9999200105667114,79.0999984741211
